timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699312286604,1782,POST,200,OK,Write 2-22,text,true,,440,357,3,44,http://localhost:3333/gols,1782,0,54
1699312286603,1791,POST,200,OK,Write 2-46,text,true,,440,357,2,43,http://localhost:3333/gols,1791,0,55
1699312286613,1789,POST,200,OK,Write 2-28,text,true,,440,357,1,42,http://localhost:3333/gols,1789,0,45
1699312286604,1923,GET,200,OK,Read 1-6,text,true,,558085,126,41,41,http://localhost:3333/gols,1921,0,54
1699312286669,1994,GET,200,OK,Read 1-11,text,true,,558085,126,40,40,http://localhost:3333/gols,1992,0,1
1699312286686,2089,GET,200,OK,Read 1-12,text,true,,558085,126,39,39,http://localhost:3333/gols,2087,0,1
1699312286705,2181,GET,200,OK,Read 1-13,text,true,,558085,126,38,38,http://localhost:3333/gols,2179,0,1
1699312286725,2283,GET,200,OK,Read 1-14,text,true,,558085,126,37,37,http://localhost:3333/gols,2281,0,2
1699312286745,2397,GET,200,OK,Read 1-15,text,true,,558085,126,36,36,http://localhost:3333/gols,2396,0,2
1699312286764,2489,GET,200,OK,Read 1-16,text,true,,558085,126,35,35,http://localhost:3333/gols,2487,0,1
1699312286783,2582,GET,200,OK,Read 1-17,text,true,,558085,126,34,34,http://localhost:3333/gols,2581,0,2
1699312286803,2675,GET,200,OK,Read 1-18,text,true,,558085,126,33,33,http://localhost:3333/gols,2674,0,2
1699312286821,2793,GET,200,OK,Read 1-19,text,true,,558085,126,32,32,http://localhost:3333/gols,2791,0,1
1699312286841,2920,GET,200,OK,Read 1-20,text,true,,558085,126,31,31,http://localhost:3333/gols,2919,0,2
1699312286859,3020,GET,200,OK,Read 1-21,text,true,,558085,126,30,30,http://localhost:3333/gols,3014,0,1
1699312286880,3107,GET,200,OK,Read 1-22,text,true,,558085,126,29,29,http://localhost:3333/gols,3107,0,1
1699312286898,3202,GET,200,OK,Read 1-23,text,true,,558085,126,28,28,http://localhost:3333/gols,3201,0,1
1699312286917,3293,GET,200,OK,Read 1-24,text,true,,558085,126,27,27,http://localhost:3333/gols,3292,0,2
1699312286938,3407,GET,200,OK,Read 1-25,text,true,,558085,126,26,26,http://localhost:3333/gols,3407,0,1
1699312286958,3498,GET,200,OK,Read 1-26,text,true,,558085,126,25,25,http://localhost:3333/gols,3497,0,1
1699312286978,3589,GET,200,OK,Read 1-27,text,true,,558085,126,24,24,http://localhost:3333/gols,3588,0,1
1699312286994,3688,GET,200,OK,Read 1-28,text,true,,558085,126,23,23,http://localhost:3333/gols,3687,0,1
1699312287016,3775,GET,200,OK,Read 1-29,text,true,,558085,126,22,22,http://localhost:3333/gols,3774,0,1
1699312287036,3889,GET,200,OK,Read 1-30,text,true,,558085,126,21,21,http://localhost:3333/gols,3888,0,1
1699312287055,3981,GET,200,OK,Read 1-31,text,true,,558085,126,20,20,http://localhost:3333/gols,3979,0,2
1699312287075,4073,GET,200,OK,Read 1-32,text,true,,558085,126,19,19,http://localhost:3333/gols,4072,0,4
1699312287094,4165,GET,200,OK,Read 1-33,text,true,,558085,126,18,18,http://localhost:3333/gols,4164,0,0
1699312287113,4258,GET,200,OK,Read 1-34,text,true,,558085,126,17,17,http://localhost:3333/gols,4257,0,2
1699312287135,4368,GET,200,OK,Read 1-35,text,true,,558085,126,16,16,http://localhost:3333/gols,4367,0,3
1699312287153,4461,GET,200,OK,Read 1-36,text,true,,558085,126,15,15,http://localhost:3333/gols,4460,0,1
1699312287170,4556,GET,200,OK,Read 1-37,text,true,,558085,126,14,14,http://localhost:3333/gols,4555,0,1
1699312287190,4648,GET,200,OK,Read 1-38,text,true,,558085,126,13,13,http://localhost:3333/gols,4646,0,1
1699312287209,4738,GET,200,OK,Read 1-39,text,true,,558085,126,12,12,http://localhost:3333/gols,4737,0,0
1699312287227,4855,GET,200,OK,Read 1-40,text,true,,558085,126,11,11,http://localhost:3333/gols,4854,0,1
1699312287247,4944,GET,200,OK,Read 1-41,text,true,,558085,126,10,10,http://localhost:3333/gols,4942,0,0
1699312287269,5029,GET,200,OK,Read 1-42,text,true,,558085,126,9,9,http://localhost:3333/gols,5028,0,1
1699312287287,5127,GET,200,OK,Read 1-43,text,true,,558085,126,8,8,http://localhost:3333/gols,5126,0,1
1699312287308,5215,GET,200,OK,Read 1-44,text,true,,558085,126,7,7,http://localhost:3333/gols,5213,0,1
1699312287324,5336,GET,200,OK,Read 1-45,text,true,,558085,126,6,6,http://localhost:3333/gols,5335,0,1
1699312287345,5424,GET,200,OK,Read 1-46,text,true,,558085,126,5,5,http://localhost:3333/gols,5422,0,1
1699312287366,5514,GET,200,OK,Read 1-47,text,true,,558085,126,4,4,http://localhost:3333/gols,5512,0,1
1699312287386,5604,GET,200,OK,Read 1-48,text,true,,558085,126,3,3,http://localhost:3333/gols,5602,0,1
1699312287407,5695,GET,200,OK,Read 1-49,text,true,,558085,126,2,2,http://localhost:3333/gols,5692,0,2
1699312287423,5814,GET,200,OK,Read 1-50,text,true,,558085,126,1,1,http://localhost:3333/gols,5813,0,1
