timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699311972575,1916,POST,200,OK,Write 2-16,text,true,,440,357,23,44,http://localhost:3333/gols,1916,0,55
1699311972582,1916,POST,200,OK,Write 2-47,text,true,,440,357,22,43,http://localhost:3333/gols,1916,0,48
1699311972570,1937,POST,200,OK,Write 2-44,text,true,,440,357,21,42,http://localhost:3333/gols,1937,0,60
1699311972583,1930,POST,200,OK,Write 2-5,text,true,,440,357,20,41,http://localhost:3333/gols,1930,0,47
1699311972571,1948,POST,200,OK,Write 2-9,text,true,,440,357,19,40,http://localhost:3333/gols,1948,0,59
1699311972575,1951,POST,200,OK,Write 2-41,text,true,,440,357,18,39,http://localhost:3333/gols,1951,0,55
1699311972570,1966,POST,200,OK,Write 2-58,text,true,,440,357,17,38,http://localhost:3333/gols,1966,0,63
1699311972570,1972,POST,200,OK,Write 2-61,text,true,,440,357,16,37,http://localhost:3333/gols,1972,0,61
1699311972582,1967,POST,200,OK,Write 2-19,text,true,,440,357,15,36,http://localhost:3333/gols,1967,0,49
1699311972582,1973,POST,200,OK,Write 2-66,text,true,,440,357,14,35,http://localhost:3333/gols,1973,0,49
1699311972574,2284,POST,200,OK,Write 2-53,text,true,,440,357,13,34,http://localhost:3333/gols,2284,0,53
1699311972576,2289,GET,200,OK,Read 1-4,text,true,,1465741,126,21,33,http://localhost:3333/gols,2269,0,56
1699311972571,2295,POST,200,OK,Write 2-46,text,true,,440,357,12,32,http://localhost:3333/gols,2295,0,56
1699311972571,2304,POST,200,OK,Write 2-26,text,true,,440,357,11,31,http://localhost:3333/gols,2303,0,56
1699311972582,2300,POST,200,OK,Write 2-17,text,true,,440,357,10,30,http://localhost:3333/gols,2300,0,49
1699311972575,2315,POST,200,OK,Write 2-8,text,true,,440,357,9,29,http://localhost:3333/gols,2315,0,57
1699311972575,2322,POST,200,OK,Write 2-31,text,true,,440,357,8,28,http://localhost:3333/gols,2322,0,57
1699311972570,2335,POST,200,OK,Write 2-3,text,true,,440,357,7,27,http://localhost:3333/gols,2335,0,62
1699311972570,2342,POST,200,OK,Write 2-43,text,true,,440,357,6,26,http://localhost:3333/gols,2342,0,62
1699311972574,2346,POST,200,OK,Write 2-28,text,true,,440,357,5,25,http://localhost:3333/gols,2345,0,59
1699311972582,2345,POST,200,OK,Write 2-25,text,true,,440,357,4,24,http://localhost:3333/gols,2345,0,51
1699311972574,2361,POST,200,OK,Write 2-73,text,true,,440,357,3,23,http://localhost:3333/gols,2361,0,62
1699311972570,2373,POST,200,OK,Write 2-34,text,true,,440,357,2,22,http://localhost:3333/gols,2373,0,66
1699311972574,2378,POST,200,OK,Write 2-49,text,true,,440,357,1,21,http://localhost:3333/gols,2378,0,63
1699311972642,2655,GET,200,OK,Read 1-6,text,true,,1469147,126,20,20,http://localhost:3333/gols,2625,0,1
1699311972669,2928,GET,200,OK,Read 1-7,text,true,,1469147,126,19,19,http://localhost:3333/gols,2892,0,1
1699311972708,3155,GET,200,OK,Read 1-8,text,true,,1469147,126,18,18,http://localhost:3333/gols,3149,0,1
1699311972748,3451,GET,200,OK,Read 1-9,text,true,,1469147,126,17,17,http://localhost:3333/gols,3417,0,1
1699311972788,3677,GET,200,OK,Read 1-10,text,true,,1469147,126,16,16,http://localhost:3333/gols,3673,0,1
1699311972827,3932,GET,200,OK,Read 1-11,text,true,,1469147,126,15,15,http://localhost:3333/gols,3927,0,1
1699311972866,4222,GET,200,OK,Read 1-12,text,true,,1469147,126,14,14,http://localhost:3333/gols,4216,0,2
1699311972906,4479,GET,200,OK,Read 1-13,text,true,,1469147,126,13,13,http://localhost:3333/gols,4475,0,1
1699311972945,4725,GET,200,OK,Read 1-14,text,true,,1469147,126,12,12,http://localhost:3333/gols,4719,0,1
1699311972985,4995,GET,200,OK,Read 1-15,text,true,,1469147,126,11,11,http://localhost:3333/gols,4979,0,0
1699311973022,5256,GET,200,OK,Read 1-16,text,true,,1469147,126,10,10,http://localhost:3333/gols,5235,0,1
1699311973064,5493,GET,200,OK,Read 1-17,text,true,,1469147,126,9,9,http://localhost:3333/gols,5489,0,1
1699311973104,5738,GET,200,OK,Read 1-18,text,true,,1469147,126,8,8,http://localhost:3333/gols,5735,0,3
1699311973140,5995,GET,200,OK,Read 1-19,text,true,,1469147,126,7,7,http://localhost:3333/gols,5990,0,1
1699311973182,6241,GET,200,OK,Read 1-20,text,true,,1469147,126,6,6,http://localhost:3333/gols,6236,0,1
1699311973219,6502,GET,200,OK,Read 1-21,text,true,,1469147,126,5,5,http://localhost:3333/gols,6497,0,1
1699311973259,6766,GET,200,OK,Read 1-22,text,true,,1469147,126,4,4,http://localhost:3333/gols,6761,0,1
1699311973299,7028,GET,200,OK,Read 1-23,text,true,,1469147,126,3,3,http://localhost:3333/gols,7024,0,1
1699311973339,7280,GET,200,OK,Read 1-24,text,true,,1469147,126,2,2,http://localhost:3333/gols,7276,0,2
1699311973377,7544,GET,200,OK,Read 1-25,text,true,,1469147,126,1,1,http://localhost:3333/gols,7541,0,1
