timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699311508879,169,POST,200,OK,Write 2-11,text,true,,440,357,50,66,http://localhost:3333/gols,163,0,51
1699311508879,583,GET,200,OK,Read 1-1,text,true,,1449759,126,37,86,http://localhost:3333/gols,572,0,51
1699311508879,597,POST,200,OK,Write 2-22,text,true,,440,357,49,86,http://localhost:3333/gols,597,0,51
1699311508879,605,POST,200,OK,Write 2-7,text,true,,440,357,48,85,http://localhost:3333/gols,605,0,51
1699311508879,636,POST,200,OK,Write 2-17,text,true,,440,357,47,86,http://localhost:3333/gols,636,0,52
1699311508879,650,POST,200,OK,Write 2-8,text,true,,440,357,46,86,http://localhost:3333/gols,650,0,52
1699311508879,978,POST,200,OK,Write 2-20,text,true,,440,357,45,94,http://localhost:3333/gols,978,0,52
1699311508879,985,POST,200,OK,Write 2-5,text,true,,440,357,44,93,http://localhost:3333/gols,985,0,52
1699311508879,993,POST,200,OK,Write 2-2,text,true,,440,357,43,92,http://localhost:3333/gols,993,0,52
1699311508879,1005,GET,200,OK,Read 1-7,text,true,,1450807,126,49,91,http://localhost:3333/gols,959,0,52
1699311508878,1011,POST,200,OK,Write 2-41,text,true,,440,357,42,90,http://localhost:3333/gols,1011,0,53
1699311508879,1019,POST,200,OK,Write 2-30,text,true,,440,357,41,89,http://localhost:3333/gols,1019,0,51
1699311508879,1040,POST,200,OK,Write 2-35,text,true,,440,357,40,88,http://localhost:3333/gols,1040,0,51
1699311508879,1046,POST,200,OK,Write 2-23,text,true,,440,357,39,87,http://localhost:3333/gols,1046,0,50
1699311508879,1054,POST,200,OK,Write 2-18,text,true,,440,357,38,86,http://localhost:3333/gols,1053,0,50
1699311508879,1362,POST,200,OK,Write 2-44,text,true,,440,357,37,85,http://localhost:3333/gols,1362,0,50
1699311508879,1371,GET,200,OK,Read 1-2,text,true,,1452903,126,48,84,http://localhost:3333/gols,1348,0,50
1699311508879,1376,POST,200,OK,Write 2-32,text,true,,440,357,36,83,http://localhost:3333/gols,1376,0,51
1699311508878,1385,POST,200,OK,Write 2-49,text,true,,440,357,35,82,http://localhost:3333/gols,1385,0,51
1699311508879,1392,POST,200,OK,Write 2-19,text,true,,440,357,34,81,http://localhost:3333/gols,1392,0,52
1699311508879,1401,POST,200,OK,Write 2-36,text,true,,440,357,33,80,http://localhost:3333/gols,1401,0,51
1699311508879,1702,POST,200,OK,Write 2-1,text,true,,440,357,32,79,http://localhost:3333/gols,1701,0,50
1699311508879,1724,GET,200,OK,Read 1-4,text,true,,1454213,126,47,78,http://localhost:3333/gols,1687,0,51
1699311508879,2008,POST,200,OK,Write 2-37,text,true,,440,357,31,77,http://localhost:3333/gols,2008,0,51
1699311508879,2015,POST,200,OK,Write 2-13,text,true,,440,357,30,76,http://localhost:3333/gols,2015,0,50
1699311508910,1989,GET,200,OK,Read 1-9,text,true,,1454475,126,46,75,http://localhost:3333/gols,1957,0,20
1699311508879,2022,POST,200,OK,Write 2-31,text,true,,440,357,29,74,http://localhost:3333/gols,2022,0,51
1699311508879,2345,POST,200,OK,Write 2-14,text,true,,440,357,28,73,http://localhost:3333/gols,2345,0,51
1699311508879,2355,POST,200,OK,Write 2-43,text,true,,440,357,27,72,http://localhost:3333/gols,2355,0,51
1699311508879,2363,POST,200,OK,Write 2-50,text,true,,440,357,26,71,http://localhost:3333/gols,2363,0,51
1699311508878,2370,GET,200,OK,Read 1-3,text,true,,1455261,126,45,70,http://localhost:3333/gols,2324,0,52
1699311508878,2372,POST,200,OK,Write 2-29,text,true,,440,357,25,69,http://localhost:3333/gols,2372,0,52
1699311508879,2378,POST,200,OK,Write 2-38,text,true,,440,357,24,68,http://localhost:3333/gols,2378,0,51
1699311508879,2387,POST,200,OK,Write 2-48,text,true,,440,357,23,67,http://localhost:3333/gols,2387,0,51
1699311508891,2684,GET,200,OK,Read 1-8,text,true,,1456833,126,44,66,http://localhost:3333/gols,2659,0,39
1699311508879,2995,POST,200,OK,Write 2-25,text,true,,440,357,22,65,http://localhost:3333/gols,2995,0,51
1699311508879,3001,GET,200,OK,Read 1-6,text,true,,1456833,126,43,64,http://localhost:3333/gols,2969,0,51
