timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1699312397875,6138,GET,200,OK,Read 1-52,text,true,,551535,126,24,24,http://localhost:3333/gols,6136,0,2
1699312397885,6238,GET,200,OK,Read 1-53,text,true,,551535,126,23,23,http://localhost:3333/gols,6237,0,2
1699312397898,6334,GET,200,OK,Read 1-54,text,true,,551535,126,22,22,http://localhost:3333/gols,6332,0,3
1699312397910,6432,GET,200,OK,Read 1-55,text,true,,551535,126,21,21,http://localhost:3333/gols,6431,0,1
1699312397922,6554,GET,200,OK,Read 1-56,text,true,,551535,126,20,20,http://localhost:3333/gols,6553,0,0
1699312397934,6653,GET,200,OK,Read 1-57,text,true,,551535,126,19,19,http://localhost:3333/gols,6652,0,1
1699312397946,6765,GET,200,OK,Read 1-58,text,true,,551535,126,18,18,http://localhost:3333/gols,6763,0,0
1699312397957,6866,GET,200,OK,Read 1-59,text,true,,551535,126,17,17,http://localhost:3333/gols,6864,0,1
1699312397970,6962,GET,200,OK,Read 1-60,text,true,,551535,126,16,16,http://localhost:3333/gols,6960,0,2
1699312397981,7062,GET,200,OK,Read 1-61,text,true,,551535,126,15,15,http://localhost:3333/gols,7061,0,0
1699312397993,7185,GET,200,OK,Read 1-62,text,true,,551535,126,14,14,http://localhost:3333/gols,7183,0,1
1699312398006,7280,GET,200,OK,Read 1-63,text,true,,551535,126,13,13,http://localhost:3333/gols,7279,0,1
1699312398016,7380,GET,200,OK,Read 1-64,text,true,,551535,126,12,12,http://localhost:3333/gols,7378,0,1
1699312398030,7475,GET,200,OK,Read 1-65,text,true,,551535,126,11,11,http://localhost:3333/gols,7472,0,1
1699312398042,7577,GET,200,OK,Read 1-66,text,true,,551535,126,10,10,http://localhost:3333/gols,7576,0,1
1699312398054,7708,GET,200,OK,Read 1-67,text,true,,551535,126,9,9,http://localhost:3333/gols,7706,0,1
1699312398067,7832,GET,200,OK,Read 1-68,text,true,,551535,126,8,8,http://localhost:3333/gols,7831,0,2
1699312398077,7935,GET,200,OK,Read 1-69,text,true,,551535,126,7,7,http://localhost:3333/gols,7934,0,1
1699312398091,8034,GET,200,OK,Read 1-70,text,true,,551535,126,6,6,http://localhost:3333/gols,8033,0,1
1699312398104,8134,GET,200,OK,Read 1-71,text,true,,551535,126,5,5,http://localhost:3333/gols,8132,0,1
1699312398114,8234,GET,200,OK,Read 1-72,text,true,,551535,126,4,4,http://localhost:3333/gols,8232,0,1
1699312398128,8366,GET,200,OK,Read 1-73,text,true,,551535,126,3,3,http://localhost:3333/gols,8365,0,1
1699312398140,8469,GET,200,OK,Read 1-74,text,true,,551535,126,2,2,http://localhost:3333/gols,8468,0,1
1699312398152,8566,GET,200,OK,Read 1-75,text,true,,551535,126,1,1,http://localhost:3333/gols,8565,0,1
